Zaman,Dosya,Kural,Icerik
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:51:45.346604-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:51:47.407331-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:51:47.407331-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:51:58.195937-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:51:58.195937-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:51:58.196028-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:51:58.196028-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:51:58.916770-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:51:58.916770-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:05.371380-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:05.371380-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:05.371868-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:05.371868-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:38.919385-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:38.919385-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:44.336075-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:44.336075-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:44.336640-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:44.336640-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:52:45.037846-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:52:45.037846-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:08.898194-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:08.898194-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:08.898364-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:08.898364-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:13.517121-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:13.517121-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:53.518540-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:53.518540-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:53.519916-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:53.519916-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:54.896798-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:54.896798-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:56.267865-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:56.267865-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:53:56.268117-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:53:56.268117-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:02.050333-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:02.050333-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:06.107760-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:06.107760-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:06.108055-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:06.108055-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:06.780103-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:06.780103-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:10.973566-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:10.973566-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:54:10.974732-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:54:10.974732-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:55:01.672476-05:00 kali CRON[177251]: pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:55:01.679986-05:00 kali CRON[177251]: pam_unix(cron:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:00.032939-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:00.032939-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:09.787000-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:09.787000-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:09.787212-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:09.787212-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:51.226159-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:51.226159-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:54.535320-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:54.535320-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker build -t samet_duruk_log_projesi .
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:54.536491-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:54.536491-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:57:58.450141-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:57:58.450141-05:00 kali sudo: pam_unix(sudo:session): session closed for user root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:58:06.154616-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:58:06.154616-05:00 kali sudo:     root : TTY=pts/11 ; PWD=/home/drk/Desktop/samet_duruk_log_projesi ; USER=root ; COMMAND=/usr/bin/docker run -it -v /var/log:/var/log -v /home/drk/Desktop/samet_duruk_log_projesi:/app samet_duruk_log_projesi
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:58:06.154830-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,sudo,2026-01-31T12:58:06.154830-05:00 kali sudo: pam_unix(sudo:session): session opened for user root(uid=0) by drk(uid=0)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,2026-01-31T12:58:45.320130-05:00 kali unix_chkpwd[179032]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:58:45.320130-05:00 kali unix_chkpwd[179032]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:58:45.320130-05:00 kali unix_chkpwd[179032]: password check failed for user (root)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failure,2026-01-31T12:58:45.320804-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:58:45.320804-05:00 kali su: pam_unix(su:auth): authentication failure; logname=drk uid=1000 euid=0 tty=/dev/pts/5 ruser=drk rhost=  user=root
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:58:45.332554-05:00 kali su: pam_winbind(su:auth): getting password (0x00000388)
Sat Jan 31 17:59:25 2026,/var/log/auth.log,password,2026-01-31T12:58:45.332744-05:00 kali su: pam_winbind(su:auth): pam_get_item returned a password
Sat Jan 31 17:59:25 2026,/var/log/auth.log,failed,"2026-01-31T12:58:45.332808-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:58:45.332808-05:00 kali su: pam_winbind(su:auth): request wbcLogonUser failed: WBC_ERR_WINBIND_NOT_AVAILABLE, PAM error: PAM_AUTHINFO_UNAVAIL (9)!"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,error,"2026-01-31T12:58:45.332836-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,"2026-01-31T12:58:45.332836-05:00 kali su: pam_winbind(su:auth): internal module error (retval = PAM_AUTHINFO_UNAVAIL(9), user = 'root')"
Sat Jan 31 17:59:25 2026,/var/log/auth.log,root,2026-01-31T12:58:46.773531-05:00 kali su[179022]: FAILED SU (to root) drk on pts/5
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155793-05:00 kali kernel: 09:12:18.504153 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155794-05:00 kali kernel: 09:12:18.529808 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155794-05:00 kali kernel: 09:12:18.740126 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155859-05:00 kali kernel: 09:31:33.029745 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155860-05:00 kali kernel: 09:31:33.057652 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155860-05:00 kali kernel: 09:31:33.253779 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155861-05:00 kali kernel: 09:33:39.599498 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155861-05:00 kali kernel: 09:33:39.621736 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:21:14.155862-05:00 kali kernel: 09:33:39.826722 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.156635-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.156779-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.156798-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.156839-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.156999-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.157183-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.157267-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:21:14.157411-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:23:26.083891-05:00 kali dockerd[8221]: time=""2026-01-31T05:23:26.083632838-05:00"" level=warning msg=""failed to close stdin: NotFound: task 5c1e124d2c8d5379f152bd9eb497cf9ebef83d31044b9700c1fb794fd20de930 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:23:49.724235-05:00 kali dockerd[8221]: time=""2026-01-31T05:23:49.724165426-05:00"" level=warning msg=""failed to close stdin: NotFound: task f1f3e2211f0252ad2fa6aade16d509056aabfcc31de7364d78c438d2b94a6fd8 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:25:04.111489-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:25:04.111591-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T05:25:04.195085-05:00 kali CRON[45263]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:31:12.122289-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:31:12.122435-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:32:17.268947-05:00 kali dockerd[8221]: time=""2026-01-31T05:32:17.268842312-05:00"" level=warning msg=""failed to close stdin: NotFound: task 087cb011e21c3af0f75141370269adab764f48c7c9f6e51a1c125e83056223d0 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T05:35:01.173591-05:00 kali CRON[49999]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:37:11.399126-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:37:11.399234-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:39:19.465693-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:39:19.466031-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T05:39:19.646874-05:00 kali CRON[50544]: (root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi)
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:42:11.633277-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:42:11.633529-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:42:40.303699-05:00 kali kernel: 10:42:40.262966 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:42:40.504722-05:00 kali kernel: 10:42:40.300641 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T05:45:01.684719-05:00 kali CRON[52382]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:45:59.490297-05:00 kali dockerd[8221]: time=""2026-01-31T05:45:59.490038088-05:00"" level=warning msg=""failed to close stdin: NotFound: task c5d9cf35c4c3b2e735ab6a671af47100a640c30894b7c7fa36a47a62e43ec274 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:45:59.507575-05:00 kali kernel: 10:42:40.501486 SHCLX11   Shared Clipboard: Converting X11 format 'UTF8_STRING' (idxFmtX11=1) to VBox format 0x1 failed, rc=VER"
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:46:53.049859-05:00 kali dockerd[8221]: time=""2026-01-31T05:46:53.049723515-05:00"" level=warning msg=""failed to close stdin: NotFound: task c2e08ebfa2883c7cba2c92b856299474d2bda4f33b8fffc388d8be37d5a03d00 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:49:01.723428-05:00 kali dockerd[8221]: time=""2026-01-31T05:49:01.723212903-05:00"" level=warning msg=""failed to close stdin: NotFound: task 460dfad8ec43e15e731040a28af99ae5086279e9a4973cfb8b8f1ab64c0f0baf not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:49:25.908103-05:00 kali dockerd[8221]: time=""2026-01-31T05:49:25.907812524-05:00"" level=warning msg=""failed to close stdin: NotFound: task fd29892fdebd59cdd19dea245123d1663f41e83b1185f92f06a0ee27e68bb080 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,"2026-01-31T05:51:37.807689-05:00 kali dockerd[8221]: time=""2026-01-31T05:51:37.807255752-05:00"" level=warning msg=""failed to close stdin: NotFound: task 7f65b218e4cba9db2c906f13aa934e4fd687058e533e0cb65dbe70b1e4935a28 not found: not found"""
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:53:36.903129-05:00 kali rsyslogd: get tty for session '2' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,failed,2026-01-31T05:53:36.903824-05:00 kali rsyslogd: get tty for session '3' failed with [61]:No data available  [v8.2512.0]
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T05:55:01.869788-05:00 kali CRON[57686]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T06:05:01.990346-05:00 kali CRON[63060]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T06:09:02.005646-05:00 kali CRON[65211]: (root) CMD (  [ -x /usr/lib/php/sessionclean ] && if [ ! -d /run/systemd/system ]; then /usr/lib/php/sessionclean; fi)
Sat Jan 31 17:59:25 2026,/var/log/syslog,root,2026-01-31T06:15:01.038429-05:00 kali CRON[68215]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)
